,sto_loc,LU,GMRES
106,"[ 0.04748535  0.00671387 -0.06066895  0.46154785 -0.23474121  0.19567871
  0.12268066  0.0447998  -0.27624512 -0.19592285]",False,6
107,"[-0.03967285  0.07922363  0.08410645  0.04626465  0.43005371  0.10900879
  0.44763184 -0.2713623  -0.05969238 -0.31188965]",False,6
108,"[ 0.03967285 -0.07922363 -0.08410645 -0.04626465 -0.43005371 -0.10900879
 -0.44763184  0.2713623   0.05969238  0.31188965]",False,6
109,"[ 0.00170898  0.17504883  0.03637695  0.36108398  0.26147461 -0.37084961
 -0.43774414 -0.26831055  0.27026367 -0.01733398]",False,7
110,"[-0.00170898 -0.17504883 -0.03637695 -0.36108398 -0.26147461  0.37084961
  0.43774414  0.26831055 -0.27026367  0.01733398]",False,7
111,"[-0.03527832 -0.18493652  0.03479004 -0.16809082  0.10241699  0.15539551
 -0.10656738  0.03869629  0.06384277  0.21496582]",False,7
112,"[ 0.03527832  0.18493652 -0.03479004  0.16809082 -0.10241699 -0.15539551
  0.10656738 -0.03869629 -0.06384277 -0.21496582]",False,7
113,"[ 0.02331543 -0.04040527 -0.28942871 -0.35949707  0.06726074  0.44055176
  0.17077637 -0.16052246  0.04431152 -0.09362793]",False,6
114,"[-0.02331543  0.04040527  0.28942871  0.35949707 -0.06726074 -0.44055176
 -0.17077637  0.16052246 -0.04431152  0.09362793]",False,6
115,"[-0.03601074  0.02575684 -0.12365723 -0.46569824 -0.00964355  0.31433105
 -0.34753418  0.15368652  0.37658691 -0.20617676]",False,7
116,"[ 0.03601074 -0.02575684  0.12365723  0.46569824  0.00964355 -0.31433105
  0.34753418 -0.15368652 -0.37658691  0.20617676]",False,6
117,"[ 0.00366211 -0.0534668  -0.20776367  0.48803711 -0.43969727  0.20532227
  0.20483398  0.42504883  0.4362793   0.10571289]",False,5
118,"[-0.00366211  0.0534668   0.20776367 -0.48803711  0.43969727 -0.20532227
 -0.20483398 -0.42504883 -0.4362793  -0.10571289]",False,5
119,"[-0.00488281  0.07128906 -0.38964844 -0.31738281  0.25292969  0.05957031
  0.39355469 -0.23339844  0.08496094  0.19238281]",False,6
120,"[ 0.00488281 -0.07128906  0.38964844  0.31738281 -0.25292969 -0.05957031
 -0.39355469  0.23339844 -0.08496094 -0.19238281]",False,6
121,"[-0.00732422  0.10693359  0.41552734  0.02392578 -0.12060547 -0.41064453
 -0.40966797  0.14990234  0.12744141 -0.21142578]",False,7
122,"[ 0.00732422 -0.10693359 -0.41552734 -0.02392578  0.12060547  0.41064453
  0.40966797 -0.14990234 -0.12744141  0.21142578]",False,7
123,"[-0.00073242  0.21069336 -0.15844727 -0.29760742 -0.11206055  0.15893555
 -0.2409668   0.11499023  0.31274414 -0.42114258]",False,6
124,"[ 0.00073242 -0.21069336  0.15844727  0.29760742  0.11206055 -0.15893555
  0.2409668  -0.11499023 -0.31274414  0.42114258]",False,6
125,"[-0.07531738 -0.00036621  0.03967285  0.22937012 -0.02355957 -0.15612793
 -0.27941895  0.3248291   0.16052246  0.19250488]",False,8
126,"[ 0.07531738  0.00036621 -0.03967285 -0.22937012  0.02355957  0.15612793
  0.27941895 -0.3248291  -0.16052246 -0.19250488]",False,7
127,"[-0.0098877  -0.15563965 -0.13903809  0.4822998  -0.01281738 -0.35437012
  0.24694824  0.05236816  0.2220459  -0.1854248 ]",False,6
128,"[ 0.0098877   0.15563965  0.13903809 -0.4822998   0.01281738  0.35437012
 -0.24694824 -0.05236816 -0.2220459   0.1854248 ]",False,6
129,"[ 0.05200195  0.04077148  0.24975586  0.13012695 -0.04370117 -0.28442383
  0.10864258 -0.16430664 -0.20483398 -0.09887695]",False,7
130,"[-0.05200195 -0.04077148 -0.24975586 -0.13012695  0.04370117  0.28442383
 -0.10864258  0.16430664  0.20483398  0.09887695]",False,7
131,"[-0.01928711 -0.1184082   0.16088867  0.49633789  0.04907227  0.18530273
 -0.34545898  0.02807617  0.2355957  -0.09008789]",False,7
132,"[ 0.01928711  0.1184082  -0.16088867 -0.49633789 -0.04907227 -0.18530273
  0.34545898 -0.02807617 -0.2355957   0.09008789]",False,6
133,"[ 0.0090332   0.06811523 -0.37915039  0.3371582   0.38208008  0.03979492
 -0.02807617 -0.41821289  0.14282227  0.1940918 ]",False,5
134,"[-0.0090332  -0.06811523  0.37915039 -0.3371582  -0.38208008 -0.03979492
  0.02807617  0.41821289 -0.14282227 -0.1940918 ]",False,5
135,"[-0.00695801  0.00158691  0.49475098 -0.32727051  0.4354248   0.0098877
  0.21081543 -0.40759277 -0.02893066  0.49914551]",False,6
136,"[ 0.00695801 -0.00158691 -0.49475098  0.32727051 -0.4354248  -0.0098877
 -0.21081543  0.40759277  0.02893066 -0.49914551]",False,6
137,"[ 0.05529785  0.09265137 -0.03723145 -0.03063965 -0.03942871 -0.49963379
 -0.30700684 -0.1817627   0.38781738  0.29626465]",False,7
138,"[-0.05529785 -0.09265137  0.03723145  0.03063965  0.03942871  0.49963379
  0.30700684  0.1817627  -0.38781738 -0.29626465]",False,7
139,"[-0.03564453 -0.07958984 -0.04443359  0.18310547 -0.45361328 -0.26513672
  0.27294922 -0.40380859  0.22021484 -0.49560547]",False,7
140,"[ 0.03564453  0.07958984  0.04443359 -0.18310547  0.45361328  0.26513672
 -0.27294922  0.40380859 -0.22021484  0.49560547]",False,6
141,"[ 0.01550293 -0.12634277 -0.31286621  0.13269043 -0.12805176  0.13586426
 -0.39953613  0.06604004  0.38024902  0.41418457]",False,6
142,"[-0.01550293  0.12634277  0.31286621 -0.13269043  0.12805176 -0.13586426
  0.39953613 -0.06604004 -0.38024902 -0.41418457]",False,6
143,"[ 0.01721191  0.04870605 -0.27648926  0.49377441  0.13342285 -0.23498535
  0.16271973 -0.20227051 -0.3494873   0.39685059]",False,5
144,"[-0.01721191 -0.04870605  0.27648926 -0.49377441 -0.13342285  0.23498535
 -0.16271973  0.20227051  0.3494873  -0.39685059]",False,5
145,"[-0.00646973  0.19445801 -0.06628418  0.20446777 -0.48986816 -0.09606934
  0.37145996 -0.48425293 -0.23742676 -0.22009277]",False,6
146,"[ 0.00646973 -0.19445801  0.06628418 -0.20446777  0.48986816  0.09606934
 -0.37145996  0.48425293  0.23742676  0.22009277]",False,6
147,"[-0.03112793 -0.04553223  0.26599121 -0.14831543 -0.26257324  0.25476074
  0.25891113  0.38708496  0.29162598 -0.39855957]",False,6
148,"[ 0.03112793  0.04553223 -0.26599121  0.14831543  0.26257324 -0.25476074
 -0.25891113 -0.38708496 -0.29162598  0.39855957]",False,6
149,"[-0.0111084  -0.13781738  0.2635498  -0.3470459  -0.19958496 -0.08947754
 -0.15466309  0.24401855 -0.25671387  0.1126709 ]",False,6
150,"[ 0.0111084   0.13781738 -0.2635498   0.3470459   0.19958496  0.08947754
  0.15466309 -0.24401855  0.25671387 -0.1126709 ]",False,6
151,"[ 0.02709961  0.2043457  -0.13745117  0.01147461  0.14624023  0.11938477
 -0.08422852 -0.25463867  0.4284668  -0.41772461]",False,7
152,"[-0.02709961 -0.2043457   0.13745117 -0.01147461 -0.14624023 -0.11938477
  0.08422852  0.25463867 -0.4284668   0.41772461]",False,7
153,"[ 0.02380371  0.15246582  0.14953613  0.17224121  0.14196777  0.33459473
  0.3314209  -0.23718262 -0.16418457  0.18713379]",False,7
154,"[-0.02380371 -0.15246582 -0.14953613 -0.17224121 -0.14196777 -0.33459473
 -0.3314209   0.23718262  0.16418457 -0.18713379]",False,7
155,"[ 0.02502441  0.13464355 -0.25305176  0.00158691  0.32873535  0.06970215
 -0.26696777 -0.42883301  0.3145752  -0.11096191]",False,6
